"InChiKey","Name","PubChem_CID","KEGG_ID","622","628","632","634","638","640","642","644","648","650","652","653","654","655","660","661","666","667","671","672","676","686","688","690","692","696","697","698","699","700","701","703","705","706","712","748","762","767","779","784","802","803","804","807","811","814","815","816","817","823","824","825","830","1000","1001","824m","824s","ClassyFy Status","Kingdom","Superclass","Class","Subclass","Parent Level 1","Parent Level 2","Parent Level 3","Parent Level 4","Parent Level 5","Parent Level 6"
"AOJLDZLRTUWFFY-UHFFFAOYSA-N","4-Hydroxy-6-methylnicotinic acid","10702014","0",42393.8022956318,50668.7437407577,79733.707622178,50783.6305728774,105598.484747377,80339.2984246314,80603.5427016795,88964.6764316795,51235.7828078394,27634.4351453613,85209.2880831367,63270.0693439746,91044.6021837044,91255.5110570394,35319.3155898394,43280.1434128051,55612.3939993347,199629.038325586,130146.914933589,43013.7727057461,93512.0199845946,43007.6620385137,118733.634395824,68379.6391826639,35790.1010129066,87612.9262274061,42637.3440917183,57703.8707218591,60494.4719890544,60832.6448161173,75310.1931356907,53040.2284142243,31424.2804332622,27019.1204001131,90897.4885474885,36167.7650423346,120569.618097687,45946.3875033535,43855.6918816761,64920.5991543395,74523.7489773253,81342.5646846797,77258.9309980468,28312.7213782915,166919.124436098,109845.31630284,54910.8059731353,61931.7597851828,28619.0006868599,47100.8435621824,63119.3378796224,63193.8210737145,69077.3498782114,57534.799385796,61890.3334263328,60276.8578260475,44251.0966451594,"Completed","Organic compounds","Organoheterocyclic compounds","Pyridines and derivatives","Pyridinecarboxylic acids and derivatives","Pyridinecarboxylic acids",NA,NA,NA,NA,NA
"AOWPAWLEXIYETE-UHFFFAOYSA-N","2,3-Dihydroxy-2-methylbutanoic acid","301941","0",20954.969879228,313615.257512893,822057.792829597,34670.9822346068,30548.1648537104,152129.070862054,107449.164241647,359718.984341892,72445.0995939285,151950.943029601,1327891.85408389,121581.039233595,497533.912624239,27117.7041917986,212678.721192219,78627.968812109,127223.796094432,837675.116041919,695456.197216535,763245.346856607,1061549.69394239,1317464.75453451,76962.9214633758,735315.017071353,1927595.4068847,180441.243717279,73222.2431517711,10729.7578058324,13895.3611824834,341770.303304396,44947.7048650944,183129.617286364,3481267.28976945,8711878.03721588,42682.0830719742,585141.679590751,1991390.6292698,1393830.66496133,1071412.91769945,1207983.69046043,385184.395812548,185231.661893817,385314.61689182,108375.621812415,176535.098716675,363288.248426612,1185417.72045726,26456.4541212944,87237.4417536625,184413.559873119,379753.00832669,315405.056228441,932330.24892834,1032522.71138663,452131.285389949,359486.384539116,569864.200548792,"Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Hydroxy fatty acids",NA,NA,NA,NA,NA
"APJYDQYYACXCRM-UHFFFAOYSA-N","Tryptamine","1150","C00398",50226.9209937603,158688.361233064,241008.014429758,169284.318709091,1136271.47009143,310278.620251255,78611.8175594005,532315.804304096,110114.120943014,1323428.7429869,160314.814235564,1184475.52623297,163831.671134364,384020.665081208,25295.1768416086,29752.0709988038,96489.738348097,116537.014001451,454627.102352139,30207.3234579771,1010214.52092734,123940.254603855,586188.386447936,148263.651270895,61151.4017594016,1027169.65886308,171854.41365452,1410139.53921213,121454.223605707,42782.4095622467,9130.71164331061,239517.548332471,35831.3783569965,6652.77497159462,531206.394747935,160110.285019359,10783.2922044877,163976.953233736,210534.602715773,71879.5707622708,1208477.13094078,159030.846624714,64232.1218486391,379553.290968787,239072.591020197,398157.56745612,27511.5066747992,264945.648218078,410769.205384132,201259.253391187,310202.928098983,392958.247977004,47155.8088577475,116124.438430877,332793.042519011,256120.316694717,20473.6597472696,"Completed","Organic compounds","Organoheterocyclic compounds","Indoles and derivatives","Tryptamines and derivatives","Tryptamines and derivatives",NA,NA,NA,NA,NA
"ARILQDNHZGKJBK-UHFFFAOYSA-N","Resedine","202193","0",6099813.73934902,8398934.24853167,7900973.26530581,9755026.32035127,8244474.70340736,6817597.76746766,8399840.60346083,5857830.78772152,8106607.0210961,10024755.0488724,8830924.69950427,8461262.41541507,8245823.16914311,7515158.34764049,7266394.72937975,8009590.73139914,8003770.59627644,7944074.51565741,7605048.39372325,8321442.33401086,8830976.96479852,8782516.78462085,7764654.85072297,7695192.00986623,5877155.86048011,8022163.95911013,7513848.72352112,10756184.8042348,8369371.44607051,5455654.02810664,7766236.61285088,8968969.57282552,4867183.06747082,5445220.55349966,7703544.77033513,10080350.517125,6697696.34741914,8446721.56287654,5350617.36521011,8641024.60595594,8667307.43883271,8726427.77400805,8690014.58272859,8108590.95755928,8123397.38926775,4612493.45951715,8009523.49174946,8278834.53630945,8151727.88366292,7485815.11516508,9597962.35674284,8792584.24781297,10692658.1690435,9098398.02744288,6194631.36449171,8284709.0977397,8397227.02943809,"Completed","Organic compounds","Organoheterocyclic compounds","Azolidines","Oxazolidines","Oxazolidinones",NA,NA,NA,NA,NA
"ARPVSMCNIDAQBO-YUMQZZPRSA-N","Gln-Leu","44232492","0",22847.4736488919,66736.7294758538,53557.8170140128,52685.2435337923,47275.757041281,68718.7620985944,152605.612854157,28673.6829747949,55721.9101591366,143146.283581748,112962.689979999,170163.206842149,110291.098447873,51378.5378955143,48087.785712151,73057.6420633792,34342.3575901821,120436.960063208,105168.95083809,167144.201770101,34300.6164320898,48775.2720211247,95131.2760666004,52276.4364280564,20936.6795053725,131886.609878286,93415.9996778839,139023.884992476,163162.204958691,42359.6296000686,61973.3877725906,106558.621283433,126091.136782064,110423.108876348,50998.4307757652,76365.3858941469,12917.3286929051,54526.8839061987,12999.5029068365,26321.6147255444,57628.6184287794,46672.6577994979,40407.7246730687,36063.1133008173,40544.3222657611,14512.3172899034,253540.746264404,50462.7869068506,48214.1419021892,35907.3819061713,61060.1122364084,69928.5484570011,18469.4865544859,32195.3814225879,44200.1735734352,40894.748537774,86977.1623049492,"Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides","Dipeptides",NA,NA,NA,NA
"ASWBNKHCZGQVJV-HSZRJFAPSA-N","1-Palmitoyl-sn-glycero-3-phosphocholine","460602","0",160977.929849467,64549.808491025,254966.331738234,179331.478557886,550931.50188063,133936.547817376,254581.112546215,342657.296412564,155171.289297212,34665.7012131207,129141.973835312,170105.966888675,6390488.5368166,387407.386653974,258958.371121634,150779.920198297,91106.9117408941,647129.414000774,1078061.95893949,117823.132167647,610395.66529512,27971.3797866142,188169.500678657,189914.58473012,900397.720581547,148957.86990238,117462.03751241,110005.586342057,702062.868632211,167238.907320004,149659.948135873,105226.746963564,1226548.34216613,321865.46084513,221620.849543624,199570.970226321,109826.556690687,1345819.28889748,189028.14256528,143888.07844597,116290.771904928,197234.365741193,1744939.38352376,53847.5290487418,504963.953240151,129027.4824638,296167.704210175,174441.415783023,44036.0971411417,154940.171453941,86348.3894136584,124631.203527258,304562.363673803,82116.6973011433,335342.226451157,55995.0089272872,135832.010214506,"Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Lysophosphatidylcholines","1-acyl-sn-glycero-3-phosphocholines",NA,NA,NA,NA
"ATDWJOOPFDQZNK-UHFFFAOYSA-N","N-Acetyltyramine","121051","0",7368.68546325077,81976.3377534854,54125.2148917396,5434.87706780342,14962.298997377,6494.979283908,17714.2092537147,66170.6909286444,23740.2519901318,66274.5215687962,22286.7970990141,41467.9815079383,5886.7559552781,16322.6444046308,359720.666724487,68292.2692727336,5794.25284469616,17691.1530680103,7451.5160216657,51904.8576469683,15913.1581192954,6756.14376295704,50397.2341026748,640949.787373243,54573.1055816979,12421.0615309251,5788.6943187934,9681.1309180673,10661.2779964453,37652.9491008027,22314.5924788783,14488.8876500684,25440.5537656279,23919.6855975259,8823.5814260958,35151.6221291942,7632.59238766045,35688.4140423117,882220.942221933,19494.3415419553,17378.0417161984,30289.3989975769,55274.6703592682,6044.99186267981,18560.5593426345,14136.9473577463,24065.974352322,49794.8988828397,86810.2918297814,56064.9406963926,74307.7847195686,53127.3746994642,197307.360490983,48884.5013111983,25649.1522148879,65375.2456922694,29891.470104271,"Completed","Organic compounds","Benzenoids","Phenols","1-hydroxy-2-unsubstituted benzenoids","1-hydroxy-2-unsubstituted benzenoids",NA,NA,NA,NA,NA
"AUNGANRZJHBGPY-SCRDCRAPSA-N","(-)-Riboflavin","493570","C00255",33551.7731516355,102072.151117462,80765.7804497008,222960.288504394,106451.120962464,113134.49506795,109693.817783799,193446.838392209,123489.808646189,87315.1516892188,148575.55486674,90845.7952708659,88053.5423159002,171493.456437317,170220.730007984,119146.557022702,87769.7878145602,113012.442780762,134170.165072118,126132.681076343,75401.6676839068,137773.269487724,67229.6938178253,102948.44945412,100494.581259386,106124.277141169,84251.6147816286,115903.728173894,100555.082292738,105757.022291915,145085.727545632,173037.622137745,87720.1574257427,89396.5955506314,68262.3474974159,158236.462327336,49847.1751156433,156890.954385941,64547.4672464532,79814.7172981751,164450.268214502,117259.277713116,154709.909161444,78889.5079744641,136748.109664317,52237.7607676294,106700.445354648,111712.790275373,124344.213986042,129790.968789824,139637.876870873,161422.396063352,130532.497471537,94243.4819869384,112813.604581986,97147.5743283688,108856.468969678,"Completed","Organic compounds","Organoheterocyclic compounds","Pteridines and derivatives","Alloxazines and isoalloxazines","Flavins",NA,NA,NA,NA,NA
"AYFVYJQAPQTCCC-GBXIJSLDSA-N","L-Threonine","6288","0",1041579.47477093,539221.425598204,857663.139284006,778593.109081068,179816.206808894,740628.739808699,611895.661323443,249329.840032656,712128.813014364,537805.269519752,519317.3734318,374877.0614146,422168.617730164,414674.528229835,101638.670490753,664671.6268528,1232236.43835076,988721.720591349,739623.895172303,527256.727068275,628088.943517984,772001.734412194,573626.75875907,510284.619300323,164890.941391123,463688.327087418,492262.987552008,513835.77933305,450553.705302938,976767.543826912,581719.90423618,488340.485724791,247638.43289427,328666.487069574,938718.915160169,725646.430614195,1060797.85350644,554853.798954274,811658.888452049,463406.663437547,440345.402860622,525904.907022945,627895.992963983,726885.720527516,572306.332100048,151195.058723381,846422.82545064,535479.093797379,551720.792522445,1119856.92765474,594577.981599319,694366.644909395,502551.327003798,917407.440358318,739647.088441145,669201.359307442,602897.08534459,"Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Alpha amino acids and derivatives","Alpha amino acids","L-alpha-amino acids",NA,NA
"AYFVYJQAPQTCCC-HRFVKAFMSA-N","L-Allothreonine","99289","C05519",149086.909385782,223715.516411318,217120.664538468,271363.86899225,80868.0462766011,173600.323054988,194692.033730066,147284.165102471,210299.596773585,203948.245677334,265885.495532627,242338.25384618,200819.204955312,145730.082283035,165612.996482173,194877.330921994,186889.225530635,177981.889665802,170434.811488886,204792.207117913,236116.925208782,187337.72848682,197756.112500801,128438.585132811,139291.958044554,186016.943547301,159405.214789569,136353.664238388,146869.225867486,122743.638309612,200403.853469215,271059.688689978,119901.44912134,106636.254108024,162519.121104799,182034.739629926,124785.125504659,209148.36960006,128448.938208535,230298.840253215,236589.051012436,244099.62765987,173353.907028856,206649.974530696,172516.880101896,123569.268565559,150057.883919174,147685.134891354,214661.58142743,197192.083987764,299489.677889158,210655.979415502,338543.546989954,279385.36535788,137428.305346148,236383.39343957,229754.170185573,"Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Alpha amino acids and derivatives","Alpha amino acids","L-alpha-amino acids",NA,NA
"AZLASBBHHSLQDB-GUBZILKMSA-N","Leu-Ile","7010533","0",48355.8754686089,265058.561209071,147814.094720674,352876.023233861,151998.085617898,181180.453690745,531813.071591802,297334.043883351,248014.573784128,777332.91921898,319976.83827417,450938.333807719,216713.355926558,149343.945050799,288339.828022501,150797.447765162,167123.623371065,337711.695456234,282532.51193111,554835.363243303,158499.80832241,376726.1349781,265076.847266605,321149.115494739,153178.277880821,127622.047113764,618615.814838085,511202.735900467,677722.428725454,442970.201830103,194445.744005311,259572.563648025,2489345.34646587,931133.416661728,167169.602507105,646209.472522367,31568.8260781744,248077.53234222,90373.9439570272,102589.582512472,274919.743193897,220709.71799672,238573.326637902,126841.169508522,212717.413447092,77340.4772153435,262016.861279279,155576.691297054,420443.023272747,468200.061529959,282329.409560151,208228.195841638,92947.4022554891,201301.676283668,513192.794822329,185609.026988675,273610.105865299,"Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides","Dipeptides",NA,NA,NA,NA
"AZOCECCLWFDTAP-RKDXNWHRSA-N","(+)-Dihydrocervone","22227","C11398",99762.1454593611,128734.133356879,112519.460817194,123027.777013047,140773.49151046,166212.333897128,50980.4016585771,343623.860708478,151866.740716213,197546.214291448,187467.175477027,76239.5660187377,94618.8115475176,231698.85260864,134771.2617099,124063.039528199,106608.538089111,13514.9616279952,27315.8315215786,131188.111108674,89224.2760357965,108966.021483973,165299.00298035,154833.632675738,55329.1080291355,182456.022034501,154242.381834478,182543.493945569,196378.379019016,4896.30316774198,361001.941065602,105060.19077786,58221.4042941125,54802.8197479843,83504.5288836684,159719.688293674,87017.1051132795,132879.828135587,151423.936496171,102870.480805583,184117.92263737,220479.680248013,155627.185804092,56850.0204943749,168134.359004363,80683.683236084,5158.58102752819,130937.156003789,81605.3280034944,106312.85981058,200862.796680673,122871.994199119,177563.093363303,150997.077216503,109843.727836354,144288.283920939,158607.334183743,"Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Monoterpenoids","Menthane monoterpenoids",NA,NA,NA,NA,NA
"BBIXOODYWPFNDT-CIUDSAMLSA-N","Ile-Pro","444876","0",663428.084518926,869958.069286297,776532.767674593,1527398.4880107,490421.090284057,556546.252915534,1923391.80273226,195344.421479521,785029.498362674,3616191.24814536,1550411.29710288,1876162.18480793,1873842.81651775,671254.149206479,125457.957081718,705851.67144727,1075160.75797981,3044430.12430257,2109926.54954539,3047060.11878591,1022849.97833823,1030134.53526085,1001138.86540905,537514.077684534,501124.522784834,741631.858558006,2956353.48440325,3395681.57808222,2340482.84170158,1132166.22880194,1272748.31498024,999494.667372495,1837498.79287776,1499938.59119525,917532.325561686,1046682.56661615,422391.877125355,806876.114160214,182961.394851185,271182.896082122,1346554.38514232,655924.707282181,841529.547983932,924673.707890089,426211.886677715,110545.834182411,1628125.54174859,793514.492428434,1234069.21355416,871253.722181205,1182426.62770309,246378.013416182,124513.187066581,1073476.79098907,934346.82110997,737555.897845961,936409.876459367,"Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides","Dipeptides",NA,NA,NA,NA
"BBZCPUCZKLTAJQ-UHFFFAOYSA-N","3-METHYL-2-OXINDOLE","150923","C02366",377056.324051083,304050.624740282,220923.516731825,276491.003011543,16631.235089716,38746.9766911333,68934.878390746,28922.3782333552,578869.872398726,611204.585400819,217545.21441532,160971.672545615,86400.5743538584,254043.482725523,129326.954538646,40723.8384242408,145537.226920136,40091.9527293647,62650.7217123074,535983.663909834,118975.407478206,410854.546355062,47750.8476861855,154100.049458447,230054.668507609,299975.7526602,658412.692330387,395559.728065761,153860.651951119,6741.08207760046,37441.3107387198,143222.535889184,456721.385198748,397391.349263765,157756.680705949,127495.612834858,238805.681545939,342213.025836635,299395.046190147,115157.788553486,131265.823698368,82407.3537979136,172511.095409282,135884.669807722,244394.348522606,49018.2836580126,11277.5114201474,188527.528867747,208545.374279347,436239.917852315,204151.862949098,554530.931828657,265318.100858716,93824.4738972455,349902.939475578,178927.656363119,34307.719329632,"Completed","Organic compounds","Organoheterocyclic compounds","Indoles and derivatives","Indolines","Indolines",NA,NA,NA,NA,NA
"BCVIOZZGJNOEQS-XKNYDFJKSA-N","Ile-Ile","7010567","0",77277.5167582784,746892.307298172,300118.184814283,481480.007814605,113819.771972451,205765.602896157,588382.407504893,175927.006069518,490556.252641768,2378091.34639383,1032072.26556833,1015424.60754637,238423.978609318,221464.519336874,264597.562502444,220074.182043452,248629.446719791,1425644.27387364,779835.453013024,1674531.74113062,249147.695394711,682944.973511437,545419.23837704,280127.336734022,253830.508939673,426262.237043303,1041968.11715554,885192.461893575,962257.093633114,444805.50142131,304969.708783724,490097.578458659,3692938.49538205,1672615.32803375,264821.206273968,879295.724995075,45772.8420325294,239879.32388146,108824.29332121,147708.29523229,289832.820931116,477696.388964498,310061.386814359,186671.858373214,400131.742629228,76761.7171782468,480988.168064048,290973.398707189,810888.99797872,553618.696796092,470759.134112056,406795.680585119,138481.501247382,545591.668340298,728278.848362257,273635.256232851,283491.356953252,"Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides","Dipeptides",NA,NA,NA,NA
